Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
510,-1.5698807853551304,-1.3334402207293148,2.1755945490939474,0.7555881397050952,1.861397369874186,-0.006207153979340019,-0.9097794470876839,0.4088790051967086,0.5166989284787711,-0.4274776561887861,-0.22613477000704704,0.3707122192744683,-0.41565295309984823,-0.4305218085834133,0.29971490219225977,-1.4517542387778501,0.8915533579138726,-1.459759006992241,-0.8534808371358373,0.3240576942216468,0.2794498667927706,0.8283429277950776,0.07463712387977844,-0.3581458587682239,0.02581833563657207,0.3329921527637355,-0.11652053593247552,-0.15287070113717932,1.2992098817872564,1
568,0.7717962008812684,0.3141408129537299,0.4496577644688682,0.47214236366472473,-0.15046574245344124,-0.9416838164541893,0.12262173120295869,-0.15338831207098313,0.015915991139961918,-0.25039808516381534,0.13016827213239057,0.43011534775552884,0.3620857022773963,-0.2882594492396312,0.795690074107295,0.3869045308738583,-0.08748910528719622,-0.3489738381084368,-0.18789641819713918,-0.06133149543918611,-0.26945316969775024,-0.718711516986967,0.06448936875611772,0.24896858342178976,0.13092522982238636,0.1180574432510491,-0.07456158653818168,-0.036278370110704394,1.2429694632321413,1
126,0.3313561652010254,0.48534788917951405,0.38608359811826964,0.1917872483034661,0.6470386091379137,0.17450683474324558,0.2098270598018432,0.12695503749074866,-0.15357176992167604,-0.14823299010649707,-0.8999841804634401,-0.4533184162522767,-0.3900363725321421,0.28178617515989807,1.2934674009995362,0.18748541182316525,-0.3364868185265279,-0.12943079619458675,0.5644905828693498,-0.049721630668550364,-0.15112739351917,-0.4411286030281795,0.1395468605276682,-1.1278365767394078,-1.0302559557120552,0.08705193609322033,0.1762440536487367,0.1804955905127129,1.3819676328685322,1
365,-1.9081864593749174,1.7147291133881657,-1.2606794407699233,3.3403003505151614,-0.29437929548713015,-1.1423591226452054,-2.057478021195823,1.1795945252757207,-2.3217934011325645,-2.326920353014863,2.379805778018733,-2.5626258515130518,-0.6050881037702581,-3.4935168683217004,0.5761687084739913,-0.9298299594464488,-2.419001502535546,-0.03315655903514568,0.4779882316464822,0.0979791725485292,0.4078290231610097,-0.09379659932960771,-0.3608491581361021,0.03497217226102922,-0.19827143757249654,0.16049293228525482,0.25616667121949926,-0.08002985402032015,0.16766390742688164,1
480,-2.886503555865626,-2.7710140825084792,1.1003274852955571,1.9342103314994985,1.3069545237254838,-0.9717965094630455,0.31877618612951625,-0.042712034127963476,-0.2355230833673888,-0.7456634707079209,-0.2369416209481582,-0.30872758960111146,0.6469765410480687,-1.5082120101007286,1.6783214696737114,0.5787632006472402,0.47145834502680467,1.45303055669075,0.23232807887604393,1.8497038899114364,0.5604619818869961,0.3599630660038893,1.1788694845219452,-0.28702488353719996,0.20580915405171873,-0.0989489492169103,-0.26388715233019133,-0.01469712434909947,465.4611336455221,1
476,-2.8416164456584525,-2.9919634023720882,1.051773098063441,2.2136246851342816,1.27917193093854,-1.064947340329732,0.3147156914247826,-0.07448368463613946,-0.2575542648962284,-0.8126457722058957,-0.3974656354882041,-0.465528821600038,0.6611135707311023,-1.627252772883577,1.9574574266792957,0.6577439207283258,0.5708966925951086,1.629654528705283,0.26079243989956885,2.0001801697205877,0.6171658058735415,0.37650750115604437,1.317363731802238,-0.2639022090686124,0.27704337698087095,-0.13410643239288825,-0.2419482678195158,0.03553793997532861,504.2264655795276,1
388,-1.2039388652680523,-1.3253455863493,1.693107027937958,0.746326012275339,1.8324611630665888,0.4626028120344594,-1.1858680673829847,0.5391297476089191,0.5432772876019523,-0.2571847109554521,-0.669985307669706,0.20907526457247338,-0.0615377622747913,-0.36356312911523625,0.9977089915349255,-1.1860974949453462,0.7708923734287759,-1.222643291537533,-0.08594567032519651,0.3655481182451584,0.2107373328127249,0.5895576286844554,0.24144240590639882,-1.0517858592874103,-0.6686147003760976,0.5592747218848719,0.012256978834839893,-0.016951060340353763,1.3041137881394627,1
572,1.1476592346805357,0.3532787691422076,0.33925166064258394,0.6411496482469153,-0.3108330929126626,-1.0389885853808467,0.10069300405163355,-0.19741002406937225,0.014785881840616676,-0.27794585397136773,-0.009280004856397517,0.327959851356524,0.35174477370875784,-0.30678416674916775,1.016298718090734,0.45450937907759825,-0.03080219865610667,-0.3207652134050428,-0.19497811525704994,-0.0709596200608479,-0.28291448481325143,-0.7975673223983267,0.11335449406107712,0.321800929643817,0.20069128261248254,0.09975146667782106,-0.034051199214481576,0.01571838990372125,1.279347738146282,1
177,0.030699265466941905,0.5445021944243795,0.5069793454461402,0.1178570274906883,0.8290756699458366,0.20223497102107424,0.3212170370290307,0.12684519684194556,-0.12386492564637461,-0.1610829106278439,-1.6027507282216469,-0.8877961343246314,-0.6893693898956486,0.399849989500317,1.4148591666222003,0.07248243083363604,-0.38653107838242345,-0.14185190152255156,0.6930554293426785,-0.04709726528464109,-0.120421195139259,-0.3535893048824705,0.13353607153599117,-1.2892179756071158,-1.3130118482202136,0.05279690501456813,0.21738396202630875,0.21496192223333815,0.9904272973701668,1
507,-2.054732005214688,-1.7225382003107998,1.7585895700103946,1.6367316805153043,1.9433734951907906,0.2430572509370985,-2.1844282851460033,0.8931988533757135,0.3107480456711609,-0.7533218877383407,0.5094059907317141,0.24449896762443446,0.15069943600687608,-1.4440367549931366,0.6380809721592676,-1.843253351583842,0.7498551251711776,-1.5846661082536246,-0.4433351522152593,0.5350462846924519,0.4389243167213284,0.981549783926166,0.16522314853577968,-0.6524961585237252,-0.17346784682110547,0.7422861922661168,-0.05757790039002486,-0.16623143430673373,1.2393085436909488,1
212,-0.4018116831205707,0.8301464700489631,0.04112908843290697,0.8885635425135887,0.5549549604094628,-0.0828332578666795,-0.2682415750927971,0.3889652035009923,-0.650420612279381,-0.6665239347996059,-0.6856887425116782,-1.3051456635097725,-0.6418721500991817,-0.5267864204127628,1.2712864389268748,-0.1434713911200376,-0.8864762316476835,-0.09405463273249584,0.7055346128718402,-0.009885152469448322,-5.7349279318663626e-05,-0.31282275477528465,0.028241349048999997,-1.0284304719006934,-1.1034629231878599,0.09581895046149878,0.23760605373509402,0.1557690550464524,0.7927619902585763,1
536,-0.33470214955314814,-0.9392001552763896,0.5962660412971188,1.2822551145149228,0.27810053310937133,-1.0664969633163257,0.1799051102377499,-0.15754127629149184,-0.09120930450909853,-0.49058753806096245,-0.18504514210404463,0.0014294076964960212,0.4700699176151802,-0.8230485256438386,1.421404373970971,0.5455636241883044,0.21308377931544925,0.4419430616346358,-0.01919834485174754,0.7318678988819431,0.06431872652791004,-0.35560890434500014,0.5898123268204141,0.10732180394605612,0.2428439853824461,0.00562932934807317,-0.10755631719672243,0.03272858268091033,196.65989225570002,1
484,-2.81792046588934,-3.014138933060762,1.3867057038729,2.0401759214181876,1.598238544402904,-0.705922670582221,-0.20133844281669772,0.1174101291217891,-0.0049257225953484585,-0.7282709191196006,-0.3372220888165103,-0.19832450409616076,0.596700518866824,-1.508912757307754,1.7171830009785367,0.09183222207638186,0.7950970180273501,0.9379477052773829,0.08699958949668626,1.7818676886152756,0.6099417240119612,0.5998654227046951,1.1427404802295453,-0.41565880896445817,0.17182639470760436,0.07234256973893494,-0.22505095867922803,-0.008976864514981704,414.889077848218,1
289,-1.1629290992968733,1.2770945114698704,-0.6166283035003687,2.1273386560285097,0.1258166712478237,-0.618173865850965,-1.1722788985088304,0.7884419844642963,-1.4949056359084039,-1.505462990060979,0.8631962398632298,-1.9405055265883253,-0.6232864842079915,-2.0257694415030962,0.9200682565193229,-0.540790312777046,-1.6608065595249406,-0.06328500937363056,0.5905635469269137,0.044614841588751473,0.2060330784011361,-0.20215665485401563,-0.16835219868938103,-0.491131065645395,-0.6461019692362348,0.1284964054451309,0.24698407137390105,0.036628281292690495,0.47692223699037173,1
506,-0.17999051390394882,1.0039670122183237,-0.46501170612500453,2.0225605546250645,-0.4239983290967715,-1.2120856913032128,-0.9655655252445599,0.434849460605339,-1.106953198315477,-1.287293645857829,1.2596105052287419,-0.9898522977458273,-0.03143181073830903,-1.9138677872109784,0.8025438754676293,-0.17611815731338187,-1.1482199861563915,-0.19342608733530992,0.05022495811225697,0.00704393598647253,0.03697110485320326,-0.5042729314481065,-0.1111026743898158,0.3338933643828138,0.14999834396340406,0.127998068043834,0.09191696410205133,-0.03921883328583771,0.77048355343514,1
533,-1.876132748181563,-1.2851582271905329,1.8591455572457574,0.2866746072251358,1.7298998939126,0.17341617926529623,-0.9801063150133325,0.48070249739583704,0.5145497776109135,-0.20408299699552618,0.4742738666980295,1.0040021835785211,0.3662865412465012,-0.5220826217027342,0.040532217976240514,-1.0760474533838074,0.567686156927295,-1.2603926267331023,-0.3945564291347404,0.3274041010412344,0.13652220251296374,0.5364084270770326,0.031989054481662726,-0.5628008620935429,-0.2742844856231822,0.5662076363165963,-0.2293560318053231,-0.2719924499457689,1.262515750430134,1
121,0.36453140077678403,0.47689709313335776,0.3776171375203772,0.20167106076237748,0.6244069563366477,0.1646037142009899,0.19869939084233762,0.12534144737146796,-0.15749856298904807,-0.14895553568384656,-0.803110638945234,-0.3947730097864367,-0.3561428700798959,0.26537944998322693,1.2681027614986426,0.19814279048533195,-0.32794021812075375,-0.13150999922387063,0.5371071210496363,-0.05046808245391188,-0.1540053219743527,-0.44874457045242766,0.13807185225442678,-1.0974568806437537,-0.9840911005053172,0.08854945015857088,0.16910291748363548,0.1741045388964868,1.4323967255175964,1
555,-0.28611893604184346,0.20398197168247942,0.7604100277757968,-0.003550504565723922,0.3009089133730998,-0.6678069552428457,0.18434297085866036,-0.02948350822363968,0.019096829973911746,-0.17286132578797256,0.5226634892147717,0.7176452090137615,0.39119158361938994,-0.23611923512368405,0.1747585037768027,0.1966219390446184,-0.24704173802203488,-0.42837066190314194,-0.16796406560833793,-0.03423189302689381,-0.23156455671117449,-0.49676165047390763,-0.07304784847224455,0.043972522098406575,-0.0654403519268329,0.1695819827015567,-0.18858331280150015,-0.1826299783925576,1.1405781019487296,1
488,-0.5587179588346038,1.1723550709453747,-0.6683578429566281,2.3734210444998975,-0.44143873980250475,-1.2501779783521796,-1.244752275242128,0.6047975169344059,-1.4023591802764028,-1.5510553051424543,1.6046233354800041,-1.3291159976724698,-0.13157211883456926,-2.335783492919138,0.7292188921426077,-0.34745542028716025,-1.4469473900815986,-0.16205777883895098,0.11536361861520628,0.028334627667972595,0.12227503923487298,-0.4209295123492778,-0.17399935580929987,0.3314608311524438,0.13126314830103203,0.13685094867641476,0.12197522310242806,-0.0577014294975888,0.6336303797205283,1
446,-0.7041907349544099,0.3932805719546365,1.5935784346414437,0.23502561197548255,0.8291711219729961,-0.9183629410452259,0.7977613931832978,-0.1613330060770226,-0.1239358110670956,-0.54481042619215,-0.43668505844555855,-0.3600143848544465,-1.318595625882331,0.13947062043702008,-0.14096614332419666,-0.5323447799137285,-0.01809916663174389,-0.7322380261145633,-1.0925956552168166,-0.1143319599886149,0.03005138972806154,0.1671153218870307,-0.2183714403633067,0.38067030492755705,0.37315067813101943,-0.3975912100637521,-0.09613073827164348,-0.1096980345163402,1.1733329098019154,1
63,1.2256943870417396,0.31130005012135553,0.23946444818557538,0.5796045316859404,-0.17152686650289026,-0.6124843147922083,0.01005257489451078,-0.06941099304460491,-0.09949474208794655,-0.22903062852146464,0.7078156592091638,0.6142525841791127,0.3399566789858991,-0.2192728613952009,0.8827429067759668,0.473059211228046,-0.056572291016138976,-0.2434365867506577,-0.17303554698893525,-0.07481059945305736,-0.2589474172129272,-0.7427813155909206,0.11566678483039139,0.024664652929868247,0.1933431311699257,0.10915685916264796,-0.016694956761670418,0.023400071296789834,2.69,1
435,-1.7903195478386444,1.366112892976516,-0.34632069612981686,2.5593239071294698,0.03909801763632381,-1.228383257338419,-1.2491893069649564,0.8078711374466973,-1.779179346486291,-1.9436782223206017,1.8143618909909993,-1.9674108337526213,-0.9339010175697652,-2.6010786426949726,0.13630812669261227,-0.955007197773357,-1.770280989962358,-0.30540724393432644,-0.19085195443709901,0.03445706616314305,0.3472227722482211,0.08426338451547702,-0.38706675768133353,0.3447772647510735,0.17520830312932473,-0.060348061123767005,0.12329353945870816,-0.13667333286401437,0.3770626170648813,1
529,-1.9914332729169175,-2.406640011365691,2.4225182721411302,1.077410783946204,2.4082694045859454,0.563369785392899,-2.027229051477712,0.7657642568881861,0.926198427465018,-0.31948850046051674,-0.01799659380118577,0.9131310593330507,0.3119132097818712,-0.8217953271651464,0.6426253615006935,-1.9238628968993645,1.4342483518526195,-1.8664533243030625,-0.607435023706652,0.5993545676833154,0.4014632959921489,1.147020841497433,0.278321881228114,-0.8355012626246028,-0.22335646397797998,0.8393781389504519,-0.13231003238209327,-0.17846914327194327,1.4825674198830876,1
556,0.8825944411663018,0.5315253652983032,0.10551083867895761,1.0381611326665139,-0.3750662586217852,-1.1052112314133025,-0.1822591021869604,-0.041969027771606715,-0.2781409316815986,-0.5472649665749594,0.2916176976350835,-0.0379896636303485,0.24952903908515423,-0.7301107418893085,1.0082697217321135,0.30459798912851954,-0.31008889920482696,-0.28143526945396063,-0.13253275213643123,-0.052690759680865756,-0.20236374794274026,-0.7381072215792195,0.06536477811399577,0.34071825454564025,0.20256315622510587,0.10315978950044638,0.007583351059422927,0.012637267791920426,1.1544486591839136,1
473,-1.1216916519368696,0.615528734650945,1.2724187320514844,0.7163215079971788,0.7581751767948168,-0.9745129627867097,0.4011528559787072,0.05996838250630754,-0.5097002452678905,-0.8821461538179138,0.03658201333814359,-0.7727665465957458,-1.3677911953290258,-0.43831592072571457,-0.18834933965395217,-0.7170511349300263,-0.41257755675714636,-0.6751203033124856,-0.969529306894204,-0.08398737906528367,0.12941929084600967,0.23711788968548547,-0.2869541481194568,0.37626611084860395,0.3426373720725078,-0.3654963899580715,-0.053311363418102,-0.1282146536254257,0.8601268164179238,1
241,-0.26846034194416624,-0.9971097578359838,1.2188798538286907,0.7646509521431599,1.1587660969846993,0.22714821119806278,-1.008021189643949,0.4067886310305248,0.300004717502579,-0.24092131152995278,0.8489426286684963,0.9923649607000095,0.40607599255386395,-0.4647827679247817,0.6606095105000088,-0.6590532398125808,0.6251843458096102,-0.9752239972208011,-0.36467176004480156,0.24653665334970326,0.07074471743940855,0.20028859093483986,0.19119558805307804,-0.5764569886652938,-0.009623593285347953,0.4621639744396504,-0.061880048642997044,-0.07025956007091355,2.145655803649288,1
386,-1.189256244649854,-1.3037788201249767,1.678840701783803,0.7390692461432766,1.8208579784324557,0.4601762070358768,-1.1688320744169722,0.5345364377644084,0.5356186363772426,-0.2558678885769313,-0.6812833110184537,0.19623152948279032,-0.0683414273226719,-0.3546798620597823,1.0033743994580029,-1.1712618768914558,0.7574008194233758,-1.20989234794617,-0.07602330094665766,0.3608417666266675,0.20683522988790404,0.5783914929603362,0.24040300986211088,-1.0553740179387048,-0.6768955927239703,0.5537132918198509,0.014779788539048794,-0.014110682784075484,1.3005034192990064,1
119,0.37876366301285513,0.47327167967825834,0.3739850039318936,0.2059112419808693,0.614697918498234,0.16035524976458987,0.19392559195412123,0.12464921301892828,-0.15918316741496097,-0.14926550961337207,-0.7615516380008226,-0.3696568783384341,-0.34160246948808326,0.2583409222652759,1.2572212652670405,0.20271483361439108,-0.32427370434652236,-0.1324019827242508,0.5253595447992847,-0.0507883122087719,-0.15523996075716637,-0.452011840260226,0.13743906987381016,-1.0844239121061792,-0.9642862577064724,0.08919188758246208,0.16603935151940533,0.17136276115210025,1.4540309372557354,1
472,-2.949663883723213,-2.9995258409549703,1.1174260290919424,2.1951876571137054,1.3423465399375119,-1.0575527945158545,0.3501341668544656,-0.07173413288920993,-0.2652355519124466,-0.8268794999255175,-0.4173980638035855,-0.49975543640675096,0.5802074074111687,-1.6086030392568738,1.8993233574795392,0.6084275033551233,0.5722408716234881,1.6140468242860708,0.21774088683366175,2.003794987109851,0.635276610791074,0.42863877926130717,1.3034572976362577,-0.2636631006461248,0.2847380022898994,-0.1590515430247832,-0.24619094998814295,0.028596078781335115,505.569121654451,1
530,-1.9618443315405591,-2.1188402910888104,2.277943021747949,0.8744884951633219,2.2341831571131463,0.46329812988488894,-1.7585116858437624,0.6926104207749462,0.820559291857031,-0.28987261896845556,0.1083320749577511,0.9364508176279455,0.3258667396624765,-0.7448816991306519,0.48811349984400776,-1.7062926688910178,1.211867247833657,-1.710923291009001,-0.5528051573679913,0.5295654107543663,0.3334729160599046,0.9903227260688058,0.2151068387432427,-0.765519654274222,-0.23642584289305907,0.7692758908753825,-0.15721441503199782,-0.20246951659935528,1.4260967666735038,1
474,-2.997315909795226,-3.0435996663480522,1.0919552204659777,2.184314254444096,1.344248266900021,-1.0374398104949778,0.32357321425541796,-0.060410742213860794,-0.26052389581890273,-0.8112341473338783,-0.36228796590344486,-0.4459142575897064,0.6678106996742008,-1.6379214230473238,1.9057601475753188,0.6408715623897512,0.5619636602023095,1.6451708335679278,0.2683277721271223,2.0279743366830565,0.6318971638296963,0.41324921073256693,1.3179493884716387,-0.29180793255655174,0.2580190037863259,-0.13169986522615793,-0.2560445979170684,0.020910652657109383,510.2969894750082,1
431,-1.8567737836181502,1.4407126770050556,-0.5072055354930634,2.742498011477824,-0.032370318296515654,-1.2536151636273398,-1.413215109485809,0.8822044195630808,-1.9053515627916604,-2.0491827978852255,1.9910535963142837,-2.086145295204145,-0.8907771210767277,-2.8160333951691117,0.1685754968523237,-0.9786574050146005,-1.9052217314747615,-0.26866184493247575,-0.1134600168683626,0.046229137203294385,0.3688700352407094,0.06907133316855019,-0.3970168465141571,0.3416476208702007,0.15856770094672012,-0.030019683985496953,0.1408461182959459,-0.13751403225443729,0.329051365369871,1
415,-2.2729832464976094,1.8220631760740253,-1.4185128435450012,3.6794848887823255,-0.4234844198004222,-1.3489159924309857,-2.34539523114978,1.306073933032676,-2.5789808707170985,-2.5871625478505136,3.0556009267873394,-2.625422770733996,-0.5250070864718253,-4.007079549305363,0.31669775250015686,-1.0671292018156648,-2.668336212667906,-0.05243396840312553,0.378813173145675,0.11843202807781936,0.4695654451740314,-0.045788893534464,-0.4513010528932193,0.28204738167496324,0.01855331293286311,0.18211427435145253,0.21966946696020662,-0.15971405734264726,0.06841051168101009,1
561,0.3408667921612972,-0.44010187973668113,0.9147907626475891,0.8170995568248294,0.43567500117952374,-0.5998817400079274,-0.5260416856933634,0.07070991747590386,0.2801877647461247,-0.2980048609482965,-0.05204949033563117,0.46910022291746656,0.337148481436051,-0.4622828378972915,0.9709932625577501,-0.2194169110758893,0.41269531042297725,-0.7632823894347738,-0.31727537909645087,0.12169705139328638,-0.08726328762415356,-0.2533591229487572,0.1755483804166849,0.005393115805623461,0.0971837175020282,0.3101132253758214,-0.05101270511352142,-0.025898120008769416,1.3490921017212807,1
505,-1.8835130047233368,0.5325839388120513,0.4804207888918478,0.519317397173826,0.5560983133441866,-0.578483433173413,-0.43996912324035903,0.45670198438639326,-0.6823247350068985,-0.7500416171642299,1.6023331813578376,0.09870090138209076,0.1718399201551586,-1.2066402583860851,-0.4080527212292542,-0.3365072855028648,-1.0633507676955465,-0.40586044531827214,0.0002674645600663217,0.03428681433166014,-0.003505149137941199,-0.1523733473483296,-0.31325097343051,-0.09658055609756769,-0.23914490868533003,0.22453633184550825,-0.19195465487614286,-0.3228548631633615,0.7473509060391149,1
165,0.0684065137398001,0.5502562113913881,0.4584425261368393,0.11530795009672473,0.8236754849752322,0.24562322860984462,0.2992798744156391,0.1379921525959352,-0.12314708855749876,-0.1448131862751166,-1.6469778793504468,-0.9059241610165027,-0.6577473969831059,0.408184759344849,1.4816073420408973,0.10082351745854522,-0.4009677076458918,-0.11666933615041693,0.7673089556484268,-0.044297649832592816,-0.12776668115194578,-0.37856132840142276,0.1489331000394204,-1.3550768420071755,-1.3800319614947854,0.07272248320976431,0.23004099467850816,0.2283620724488752,0.9900508213981802,1
535,-1.818300635589186,-0.7226485511800971,1.57657065696595,-0.10994061814318679,1.3896452245557744,-0.0221756526638075,-0.4548934408114065,0.3377220226011061,0.3080762067273044,-0.14619822946748393,0.7211854983912582,1.0495810662490221,0.3935589637658491,-0.3717535666749966,-0.2614639658861163,-0.6508025700713782,0.13303833082029115,-0.9564064082824144,-0.28778138298428024,0.19099995160225303,0.0036337947316113506,0.2301391713029023,-0.09156587125954707,-0.42602056292580853,-0.29982881934284683,0.42919154465961523,-0.278032090983422,-0.3189016068120223,1.1521428535751248,1
25,1.0361192078638188,0.13142826771883498,0.2787149757466465,0.4819073961082211,0.17719544415562163,-0.04935272181306747,-0.17790095294272068,0.11940847987031018,-0.19619041892805955,-0.17486059980262986,1.5312716846149759,1.0574639353079274,0.4802413187399639,-0.17800697400205284,0.6382297417049954,0.3441560695308144,-0.03588734516374174,-0.2678107439554281,-0.16912678044204685,-0.03542335511668207,-0.194152399445774,-0.549199656642122,0.1108763580706091,-0.36508018462149017,0.14831592385339004,0.16175652745087973,-0.014624379259365295,0.00566094254912539,2.631947537808924,1
334,-0.8959156438980453,-0.8729015043496422,1.3938171495581078,0.594088033861855,1.5890407000515072,0.41169564034539785,-0.8284740047642156,0.44276778799367694,0.38260825698894463,-0.22955940607620273,-0.9070034447601066,-0.06037041270967103,-0.2042702403293723,-0.17720317295594135,1.1165622428869741,-0.8748645765989784,0.48785625650561526,-0.9551442651273011,0.12221336742944833,0.26681468201983305,0.12887603950035015,0.3553059112672704,0.21963716240347786,-1.1270609900218032,-0.8423375801764871,0.4426027973969121,0.06518240626370078,0.04263654786274318,1.2283727151056114,1
493,-0.6888099582128039,0.3945317946508524,1.58413006619364,0.23827914856039728,0.8214305395074644,-0.9192278996970596,0.7931110173644029,-0.1624695048855552,-0.12497765611928852,-0.5431647248393883,-0.43132117437494333,-0.3474985914186109,-1.2917685932865342,0.13317214830598118,-0.13312152892975077,-0.5252760876515358,-0.01887480094907324,-0.7307582941680832,-1.0857543817937714,-0.11341158549045391,0.02768796000576912,0.16073897316738234,-0.215751740657967,0.3807580965977999,0.3725077549783853,-0.39383762312200754,-0.09544321967680654,-0.10861060360139525,1.0317459694157916,1
493,-0.6974412530620822,0.3946639012610201,1.5897934563562066,0.23627329894240034,0.8266594441345911,-0.918570514819864,0.7962098083111097,-0.16225741310446382,-0.12559592790550295,-0.5443049891746992,-0.4330115260505882,-0.35036106699816505,-1.2990428294199767,0.13514705437222835,-0.13850472779989165,-0.5297084293950556,-0.018895515852666418,-0.7326129110999776,-1.089695064747891,-0.1135873245552867,0.02908271103757637,0.16509068047580977,-0.21727451012054513,0.3809249574417739,0.37317903761373844,-0.39600252584482676,-0.09576804347101887,-0.10922941649044346,1.0306008200192605,1
118,1.2448423247174656,0.3519986360719269,0.3037613924259204,0.688185913814064,-0.36128788164618586,-1.0589885070473604,0.08856724608991445,-0.19991728152657812,0.03380542083274432,-0.28142387223765153,-0.08705537826340226,0.2151604939895978,0.20380207383402948,-0.2785547773940629,1.099553962403703,0.4777457779845968,-0.009668679237082034,-0.2937608905951644,-0.18826641355734397,-0.07945087657775046,-0.2862381989024331,-0.8288392080025819,0.12827857348828817,0.3249059580878264,0.20226148736903982,0.0945391142948523,-0.0211796148516048,0.03259066267649108,2.6755080697465816,1
414,-2.276937654666553,1.8351556454916693,-1.4377932862154899,3.7115710170757668,-0.4334304170721426,-1.3567384252619747,-2.36474159387087,1.314697861158474,-2.5982381892802877,-2.605815387622169,3.0703563900494584,-2.653081615356257,-0.5320823831182551,-4.035513249292794,0.3240563614164766,-1.074547425249411,-2.6846321112344333,-0.04884552338851451,0.3826566612528282,0.11928637966858396,0.47436867279448347,-0.044706709609643805,-0.4527027167519617,0.28589170467971226,0.021169800262028186,0.18168355047911336,0.22384881011748775,-0.15805763981434895,0.06151702623923505,1
490,-1.6962246221547415,-2.229443639927589,2.2647827664719413,1.0982705735045761,2.1971186000806364,0.4386524738999795,-1.9047965784099903,0.6956849955080557,0.8724602940287071,-0.32432932584809765,-0.05854608702582803,0.8422576193203704,0.298590589765373,-0.7930863688583255,0.7282665257593193,-1.7599308788143215,1.361809630540598,-1.763097105334623,-0.5843123926358884,0.5553969645564346,0.35607263906608627,1.0057965634738306,0.2819668557901639,-0.7452454148148495,-0.1786305550275938,0.7893788517315757,-0.11515486751687229,-0.1521804425926636,1.6112486738609497,1
478,-0.7818584266018151,1.2715667618162239,-0.7881663033642754,2.5801427249052833,-0.45171436533485076,-1.2726213762738319,-1.4092448749275603,0.7049283347375356,-1.5764079054963636,-1.7064596752762415,1.8078996635054323,-1.5290050252868457,-0.19057326989993129,-2.5843698290567,0.6860169238216584,-0.44840473758029414,-1.6229530467589497,-0.14357604712229302,0.15374232966166615,0.04087878036798953,0.1725348238770833,-0.3718248335836908,-0.21105712677574964,0.33002761945852116,0.1202246551055432,0.1420669317055904,0.1396850935208239,-0.06859109492703179,0.5529985649237494,1
487,-2.105873298237205,-0.9927354301129305,1.0895796769671162,2.1056872093872663,1.4536854514726298,-0.08854448060368347,-2.2545298917112913,0.9921982618185736,-0.30114068113626846,-1.1543079746415825,1.0441918513823945,-0.3800152796387244,0.002551125285253697,-2.009128657553119,0.5887545254354022,-1.7037277739944017,0.038844827586985264,-1.2732748375077418,-0.2724717724996716,0.4539859678361059,0.4544771715503524,0.7796418296242574,0.04001186517838129,-0.4593081873127277,-0.13017318943494308,0.6301808295463849,0.005724030589764728,-0.16167220365408397,0.993168015159847,1
509,-1.2978524644004832,0.24059041659306968,1.4883508865084882,-0.2002451271510497,0.9455085279225126,-0.6230667158827212,0.6007517750602409,-0.02099123536692446,-0.06657572475225873,-0.34284708916809753,0.22427173114683863,0.27539107202046587,-0.6153926233986169,0.0271237284927843,-0.4627421009075435,-0.38193419215079255,-0.2232203404848674,-0.6704921278476087,-0.7139587196570274,-0.062963024323636,-0.04583082358807827,0.06539636556351638,-0.2597514571375854,0.10122177293484366,0.05982881784954708,-0.13715564947761874,-0.21425190357973134,-0.24337822199315393,1.0,1
15,1.2004017016001591,0.27755182506948195,0.18491012088882292,0.48134795299058897,0.00154801662640347,-0.21622762259717065,-0.05636517317686897,0.046084113562590345,-0.21604957932699764,-0.1826448523245121,1.3842184905921686,0.9513531307773798,0.4514345958467307,-0.16283770246436075,0.6979772142580731,0.4662256222728914,-0.10009982158000802,-0.1985314919225939,-0.15266484514453563,-0.07052943460366703,-0.2341518857912345,-0.6649616543307344,0.10491894714534097,-0.2478001079038919,0.17377954234437548,0.12166793403690858,-0.010930497698962956,0.016915008272097604,2.69,1
341,-1.6774092495856419,1.579210703576865,-1.0612418607034715,2.9646933046409853,-0.16426095253289885,-0.980039342317264,-1.7833662920339317,1.0584698013803495,-2.06573843074309,-2.0725469669358567,1.910170808538288,-2.369979390800083,-0.6107234341743268,-3.0390125937163277,0.6826610189120706,-0.8093595166636114,-2.1842180266554783,-0.04248616794187579,0.5128484269873848,0.08145431541745801,0.3453406700455201,-0.12735149272095253,-0.30124033899021463,-0.12794153219729854,-0.33694713014798827,0.1505848527644592,0.2533231773011612,-0.04390536815957391,0.2634291802358353,1
343,-0.7940174359455213,0.3124801126556338,0.8038438367809762,-0.2544395150257352,0.8697082272699586,-0.008603804845042085,0.2832798341268535,0.1400400577616379,-0.052908049961546584,-0.10613234837689706,-0.35341528385041143,0.05905642728262461,-0.13422269559447864,0.1345883382329126,0.45253467930531155,0.02361036471631077,-0.4331646564688276,-0.3163074801372741,0.33788281725453023,-0.021469609288930186,-0.1530720965598624,-0.2910213584247363,-0.046655724049817854,-0.8246714810353755,-0.8844689064044662,0.1543613689969482,-0.044425230804362836,-0.06364794841926968,0.9947873968781958,1
